id,latitude,longitude,barrio,localidad,ciudad
39855,5.0592222,-75.4894521,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39931,5.0592227,-75.4894712,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
39932,5.0592248,-75.4894587,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40006,5.0592313,-75.4894321,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40012,5.0592496,-75.4894519,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40019,5.0592473,-75.4894509,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40095,5.0592258,-75.4894434,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40196,5.0592418,-75.4894494,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40200,5.0592025,-75.4894469,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40210,5.0592025,-75.4894469,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40213,5.0592441,-75.4894475,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40220,5.0592143,-75.4894323,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40224,5.0592143,-75.4894323,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40229,5.0592143,-75.4894323,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40230,5.059196,-75.4894518,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40251,5.0592474,-75.4894573,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40324,5.0592413,-75.4894451,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40350,5.0591702,-75.489437,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40353,5.0592204,-75.4894499,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40356,5.0592232,-75.4894395,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40355,5.0592232,-75.4894395,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40357,5.0592276,-75.4894505,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40412,5.0592235,-75.4894619,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40537,5.05922,-75.4894614,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40538,5.0591894,-75.4894392,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40539,5.0591894,-75.4894392,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40540,5.0591974,-75.4894363,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40541,5.0592083,-75.4894486,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40542,5.0592257,-75.4894684,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40543,5.0592257,-75.4894684,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40544,5.0592257,-75.4894684,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40545,5.0592257,-75.4894684,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40546,5.05922,-75.4894614,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40547,5.05922,-75.4894614,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
40549,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40550,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40551,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40552,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40553,5.07639351,-75.50121473,Altos de Capri,Comuna Ciudadela del Norte,Perímetro Urbano Manizales
40577,5.0592169,-75.4894853,La Estrella,Comuna Palogrande,Perímetro Urbano Manizales
